id	type	woeId	label	wikiId	longitude	latitude	population	stateLabel	stateId	countryLabel	countryId	parentId
ee2cabd8	CountyAdminArea	12589412	Granville County, North Carolina	Granville_County,_North_Carolina	-78.63046	36.28304	60443	North Carolina	2a863897	United States	f4aa12bb	2a863897
69efccf7	CountyAdminArea	12588742	Gratiot County, Michigan	Gratiot_County,_Michigan	-84.60686	43.29195	40711	Michigan	12ff3a85	United States	f4aa12bb	12ff3a85
87dfea72	CountyAdminArea	12588517	Graves County, Kentucky	Graves_County,_Kentucky	-88.65182	36.72397	37266	Kentucky	c32ba685	United States	f4aa12bb	c32ba685
fee484e0	CountyAdminArea	12588405	Gray County, Kansas	Gray_County,_Kansas	-100.43997	37.73859	5988	Kansas	2d125485	United States	f4aa12bb	2d125485
6eafc677	CountyAdminArea	12590096	Gray County, Texas	Gray_County,_Texas	-100.81214	35.40138	21886	Texas	0722e674	United States	f4aa12bb	0722e674
5985f345	CountyAdminArea	12590453	Grays Harbor County, Washington	Grays_Harbor_County,_Washington	-123.75642	47.16248	75061	Washington	4211c98d	United States	f4aa12bb	4211c98d
9e16b1d2	CountyAdminArea	12588518	Grayson County, Kentucky	Grayson_County,_Kentucky	-86.34386	37.47201	26427	Kentucky	c32ba685	United States	f4aa12bb	c32ba685
53215a97	CountyAdminArea	12590097	Grayson County, Texas	Grayson_County,_Texas	-96.66219	33.67873	136212	Texas	0722e674	United States	f4aa12bb	0722e674
fc94ac81	CountyAdminArea	12590357	Grayson County, Virginia	Grayson_County,_Virginia	-81.25744	36.68272	15550	Virginia	b8fc73b9	United States	f4aa12bb	b8fc73b9
1c3f018e	CityTown	548536	Graz	Graz	15.44318	47.06856	259928	Styria	6e770fc7	Austria	a4da20c4	6e770fc7
d3a8fb17	CountyAdminArea|StateAdminArea	23416974	Greater London	Greater_London	-0.12797	51.5077	7375100			England	5a6b73be	5a6b73be
eec574e6	Country	23424833	Greece	Greece	21.84556	39.07245	10731726					1713c6c2
17055014	CountyAdminArea	12588406	Greeley County, Kansas	Greeley_County,_Kansas	-101.80616	38.48099	1232	Kansas	2d125485	United States	f4aa12bb	2d125485
cff4c7f3	CountyAdminArea	12589176	Greeley County, Nebraska	Greeley_County,_Nebraska	-98.52144	41.56749	2356	Nebraska	99e8e943	United States	f4aa12bb	99e8e943
4e850ef6	CountyAdminArea	12588519	Green County, Kentucky	Green_County,_Kentucky	-85.52508	37.29063	10941	Kentucky	c32ba685	United States	f4aa12bb	c32ba685
d3fcc711	CountyAdminArea	12590556	Green County, Wisconsin	Green_County,_Wisconsin	-89.60224	42.67889	36960	Wisconsin	a5a6fe10	United States	f4aa12bb	a5a6fe10
f2213a5e	CountyAdminArea	12590557	Green Lake County, Wisconsin	Green_Lake_County,_Wisconsin	-89.0654	43.80764	18913	Wisconsin	a5a6fe10	United States	f4aa12bb	a5a6fe10
d6a76f13	CountyAdminArea	12590491	Greenbrier County, West Virginia	Greenbrier_County,_West_Virginia	-80.42687	37.97574	34662	West Virginia	b0ff8d4f	United States	f4aa12bb	b0ff8d4f
e98121b6	CountyAdminArea	12587518	Greene County, Alabama	Greene_County,_Alabama	-87.95635	32.83585	8111	Alabama	ffba01d8	United States	f4aa12bb	ffba01d8
ed0ff0f9	CountyAdminArea	12587622	Greene County, Arkansas	Greene_County,_Arkansas	-90.52512	36.11639	45325	Arkansas	23c77423	United States	f4aa12bb	23c77423
674875e3	CountyAdminArea	12587935	Greene County, Georgia	Greene_County,_Georgia	-83.17849	33.55848	18324	Georgia	713f340f	United States	f4aa12bb	713f340f
c7c12acb	CountyAdminArea	12588108	Greene County, Illinois	Greene_County,_Illinois	-90.38505	39.31978	12969	Illinois	33204009	United States	f4aa12bb	33204009
5a1aa207	CountyAdminArea	12588207	Greene County, Indiana	Greene_County,_Indiana	-86.96146	39.03713	31922	Indiana	2e86d5a1	United States	f4aa12bb	2e86d5a1
3499b699	CountyAdminArea	12588308	Greene County, Iowa	Greene_County,_Iowa	-94.39688	42.03641	8888	Iowa	12a2001f	United States	f4aa12bb	12a2001f
16a94446	CountyAdminArea	12588904	Greene County, Mississippi	Greene_County,_Mississippi	-88.63365	31.21677	13586	Mississippi	264d2a09	United States	f4aa12bb	264d2a09
0d414ff2	CountyAdminArea	12589004	Greene County, Missouri	Greene_County,_Missouri	-93.34369	37.25805	293086	Missouri	2fa59461	United States	f4aa12bb	2fa59461
4864b437	CountyAdminArea	12589331	Greene County, New York	Greene_County,_New_York	-74.15529	42.28039	47188	New York (state)	f7a12080	United States	f4aa12bb	f7a12080
50d76fbf	CountyAdminArea	12589413	Greene County, North Carolina	Greene_County,_North_Carolina	-77.65065	35.49992	21069	North Carolina	2a863897	United States	f4aa12bb	2a863897
1fb5e27c	CountyAdminArea	12589555	Greene County, Ohio	Greene_County,_Ohio	-83.88071	39.70062	168937	Ohio	d74c75f2	United States	f4aa12bb	d74c75f2
99384435	CountyAdminArea	12589757	Greene County, Pennsylvania	Greene_County,_Pennsylvania	-80.21128	39.87065	36233	Pennsylvania	08e34ff1	United States	f4aa12bb	08e34ff1
a5c5fd8d	CountyAdminArea	12589941	Greene County, Tennessee	Greene_County,_Tennessee	-82.87489	36.17055	69069	Tennessee	487c4d03	United States	f4aa12bb	487c4d03
4413ce08	CountyAdminArea	12590358	Greene County, Virginia	Greene_County,_Virginia	-78.47513	38.3303	19819	Virginia	b8fc73b9	United States	f4aa12bb	b8fc73b9
7644548a	Country	23424828	Greenland	Greenland	-42.17718	71.80207	56025					1713c6c2
2297ed49	CountyAdminArea	12587585	Greenlee County, Arizona	Greenlee_County,_Arizona	-109.27135	33.10216	9498	Arizona	69f80530	United States	f4aa12bb	69f80530
dcd19b81	CountyAdminArea	12590359	Greensville County, Virginia	Greensville_County,_Virginia	-77.53199	36.72147	11336	Virginia	b8fc73b9	United States	f4aa12bb	b8fc73b9
428ba567	CountyAdminArea	12588520	Greenup County, Kentucky	Greenup_County,_Kentucky	-82.91646	38.56515	35098	Kentucky	c32ba685	United States	f4aa12bb	c32ba685
6db3a1cc	CountyAdminArea	12589822	Greenville County, South Carolina	Greenville_County,_South_Carolina	-82.45564	34.84975	523542	South Carolina	540d0a4b	United States	f4aa12bb	540d0a4b
fef77c91	CountyAdminArea	12588407	Greenwood County, Kansas	Greenwood_County,_Kansas	-96.24213	37.88833	5982	Kansas	2d125485	United States	f4aa12bb	2d125485
d0f5cc23	CountyAdminArea	12589823	Greenwood County, South Carolina	Greenwood_County,_South_Carolina	-82.10115	34.18164	70811	South Carolina	540d0a4b	United States	f4aa12bb	540d0a4b
967a1f46	CountyAdminArea	12589642	Greer County, Oklahoma	Greer_County,_Oklahoma	-99.56735	34.92077	5712	Oklahoma	ca8120a2	United States	f4aa12bb	ca8120a2
e47485d9	CountyAdminArea	12590098	Gregg County, Texas	Gregg_County,_Texas	-94.7831	32.51127	123945	Texas	0722e674	United States	f4aa12bb	0722e674
5114a3fd	CountyAdminArea	12589871	Gregory County, South Dakota	Gregory_County,_South_Dakota	-99.01674	43.24877	4185	South Dakota	d3a484f3	United States	f4aa12bb	d3a484f3
b4cc5188	Country|Island	23424826	Grenada	Grenada	-61.69894	12.11267	111454					1713c6c2
e69aaa00	CountyAdminArea	12588905	Grenada County, Mississippi	Grenada_County,_Mississippi	-89.82199	33.7872	20758	Mississippi	264d2a09	United States	f4aa12bb	264d2a09
8cbcf0b1	CountyAdminArea	12589493	Griggs County, North Dakota	Griggs_County,_North_Dakota	-98.23033	47.45657	2231	North Dakota	ba23d922	United States	f4aa12bb	ba23d922
38262d26	CountyAdminArea	12590099	Grimes County, Texas	Grimes_County,_Texas	-95.9962	30.54478	28880	Texas	0722e674	United States	f4aa12bb	0722e674
1bf68a8d	CountyAdminArea	12588109	Grundy County, Illinois	Grundy_County,_Illinois	-88.41845	41.28553	51054	Illinois	33204009	United States	f4aa12bb	33204009
de24f7f4	CountyAdminArea	12588309	Grundy County, Iowa	Grundy_County,_Iowa	-92.78031	42.38305	12232	Iowa	12a2001f	United States	f4aa12bb	12a2001f
d0c3aa16	CountyAdminArea	12589005	Grundy County, Missouri	Grundy_County,_Missouri	-93.56297	40.11288	9850	Missouri	2fa59461	United States	f4aa12bb	2fa59461
a3ffbfec	CountyAdminArea	12589942	Grundy County, Tennessee	Grundy_County,_Tennessee	-85.69958	35.37343	13427	Tennessee	487c4d03	United States	f4aa12bb	487c4d03
18da7cf2	CountyAdminArea	12589289	Guadalupe County, New Mexico	Guadalupe_County,_New_Mexico	-104.71896	34.78203	4300	New Mexico	5c684afa	United States	f4aa12bb	5c684afa
69fe8380	CountyAdminArea	12590100	Guadalupe County, Texas	Guadalupe_County,_Texas	-97.97156	29.61178	166847	Texas	0722e674	United States	f4aa12bb	0722e674
5146d584	Country|Island|StateAdminArea	23424831	Guadeloupe	Guadeloupe	-61.67671	16.15784	440400					1713c6c2
c984aea5	Island|StateAdminArea	23424832	Guam	Guam	144.78664	13.44645	165768			United States	f4aa12bb	f4aa12bb
cffc9858	CityTown	742080	Guarda, Portugal	Guarda,_Portugal	-7.26175	40.53989	38817			Portugal	a2222b56	a2222b56
5294ebaa	Country	23424834	Guatemala	Guatemala	-90.23231	15.77625	17247807					1713c6c2
a756a940	StateAdminArea		Guelmim-Oued Noun	Guelmim-Oued_Noun	-10.11	28.45	433757					0cf9d441|7040f25f
cd209000	CountyAdminArea|Island	24548847	Guernsey	Bailiwick_of_Guernsey	-2.58867	49.46229		Channel Islands	be40ba66	United Kingdom	73b0ef39	be40ba66
734a98bd	CountyAdminArea	12589556	Guernsey County, Ohio	Guernsey_County,_Ohio	-81.47719	40.03077	38875	Ohio	d74c75f2	United States	f4aa12bb	d74c75f2
10b36b7b	CountyAdminArea	12589414	Guilford County, North Carolina	Guilford_County,_North_Carolina	-79.78959	36.07866	537174	North Carolina	2a863897	United States	f4aa12bb	2a863897
512c94ce	Country	23424835	Guinea	Guinea	-9.66063	9.93488	12414318					1713c6c2
97f0a24c	Country	23424929	Guinea-Bissau	Guinea-Bissau	-15.17702	11.80252	1874309					1713c6c2
326ef8ac	StateAdminArea	2345743	Gujarat	Gujarat	71.30462	22.40823	60439692			India	beea9395	beea9395
7a247525	CountyAdminArea	12587825	Gulf County, Florida	Gulf_County,_Florida	-85.21383	29.93376	13639	Florida	ac78ae1d	United States	f4aa12bb	ac78ae1d
d94f358c	CountyAdminArea	12587753	Gunnison County, Colorado	Gunnison_County,_Colorado	-106.94032	38.70233	17462	Colorado	dd0a216b	United States	f4aa12bb	dd0a216b
07eeadfe	CountyAdminArea	12588310	Guthrie County, Iowa	Guthrie_County,_Iowa	-94.49307	41.68346	10689	Iowa	12a2001f	United States	f4aa12bb	12a2001f
7b782178	Country	23424836	Guyana	Guyana	-58.93826	4.86632	779004					1713c6c2
449c77dc	CountyAdminArea	12587936	Gwinnett County, Georgia	Gwinnett_County,_Georgia	-84.03794	33.96077	936250	Georgia	713f340f	United States	f4aa12bb	713f340f
f38ea9f1	CountyAdminArea|StateAdminArea	2347046	Gävleborg County	G%C3%A4vleborg_County	15.98572	61.26614	285452			Sweden	dc88bbf0	dc88bbf0
f53a0edd	CountyAdminArea	12589872	Haakon County, South Dakota	Haakon_County,_South_Dakota	-101.52736	44.3729	1899	South Dakota	d3a484f3	United States	f4aa12bb	d3a484f3
2c7725c8	CountyAdminArea	12587937	Habersham County, Georgia	Habersham_County,_Georgia	-83.51001	34.62971	45328	Georgia	713f340f	United States	f4aa12bb	713f340f
b9980016	CountyAdminArea	12587562	Haines Borough, Alaska	Haines_Borough,_Alaska	-135.41103	58.92648	2530	Alaska	b73c0248	United States	f4aa12bb	b73c0248
2c1aab80	Country|Island	23424839	Haiti	Haiti	-72.29226	18.98606	11123176					1713c6c2
bb7671df	CountyAdminArea	12587519	Hale County, Alabama	Hale_County,_Alabama	-87.64552	32.74381	14651	Alabama	ffba01d8	United States	f4aa12bb	ffba01d8
b3aca478	CountyAdminArea	12590101	Hale County, Texas	Hale_County,_Texas	-101.82698	34.06886	33406	Texas	0722e674	United States	f4aa12bb	0722e674
0bc38534	CountyAdminArea	12589415	Halifax County, North Carolina	Halifax_County,_North_Carolina	-77.61822	36.25778	50010	North Carolina	2a863897	United States	f4aa12bb	2a863897
cdd62b7b	CountyAdminArea	12590360	Halifax County, Virginia	Halifax_County,_Virginia	-78.88381	36.80137	33911	Virginia	b8fc73b9	United States	f4aa12bb	b8fc73b9
79599829	CountyAdminArea	12587938	Hall County, Georgia	Hall_County,_Georgia	-83.83881	34.30605	204441	Georgia	713f340f	United States	f4aa12bb	713f340f
cd194052	CountyAdminArea	12589177	Hall County, Nebraska	Hall_County,_Nebraska	-98.50214	40.87248	61353	Nebraska	99e8e943	United States	f4aa12bb	99e8e943
6e305844	CountyAdminArea	12590102	Hall County, Texas	Hall_County,_Texas	-100.68083	34.53063	2964	Texas	0722e674	United States	f4aa12bb	0722e674
b34ea3b6	CountyAdminArea|StateAdminArea		Halland County	Halland_County	12.821045	56.716564	323729			Sweden	dc88bbf0	dc88bbf0
b000aa94	CountyAdminArea	12589943	Hamblen County, Tennessee	Hamblen_County,_Tennessee	-83.27531	36.21314	64934	Tennessee	487c4d03	United States	f4aa12bb	487c4d03
e76e2a89	CityTown|StateAdminArea	656958	Hamburg	Hamburg	9.99245	53.55334	1822445			Germany	e9f374b9	e9f374b9
06b650b0	CountyAdminArea	12587826	Hamilton County, Florida	Hamilton_County,_Florida	-82.9777	30.47583	14428	Florida	ac78ae1d	United States	f4aa12bb	ac78ae1d
da036393	CountyAdminArea	12588110	Hamilton County, Illinois	Hamilton_County,_Illinois	-88.53848	38.08149	8116	Illinois	33204009	United States	f4aa12bb	33204009
a955ae08	CountyAdminArea	12588208	Hamilton County, Indiana	Hamilton_County,_Indiana	-86.05232	40.0725	338011	Indiana	2e86d5a1	United States	f4aa12bb	2e86d5a1
97943149	CountyAdminArea	12588311	Hamilton County, Iowa	Hamilton_County,_Iowa	-93.7171	42.38366	14773	Iowa	12a2001f	United States	f4aa12bb	12a2001f
ea4b3e3f	CountyAdminArea	12588408	Hamilton County, Kansas	Hamilton_County,_Kansas	-101.78593	37.99974	2539	Kansas	2d125485	United States	f4aa12bb	2d125485
b00d92c1	CountyAdminArea	12589178	Hamilton County, Nebraska	Hamilton_County,_Nebraska	-98.05425	40.9361	9324	Nebraska	99e8e943	United States	f4aa12bb	99e8e943
9eeb3c9d	CountyAdminArea	12589332	Hamilton County, New York	Hamilton_County,_New_York	-74.45693	43.66748	4416	New York (state)	f7a12080	United States	f4aa12bb	f7a12080
93eda27f	CountyAdminArea	12589557	Hamilton County, Ohio	Hamilton_County,_Ohio	-84.5383	39.16678	817473	Ohio	d74c75f2	United States	f4aa12bb	d74c75f2
443e797e	CountyAdminArea	12589944	Hamilton County, Tennessee	Hamilton_County,_Tennessee	-85.2089	35.22114	367804	Tennessee	487c4d03	United States	f4aa12bb	487c4d03
fde181a1	CountyAdminArea	12590103	Hamilton County, Texas	Hamilton_County,_Texas	-98.11481	31.71719	8461	Texas	0722e674	United States	f4aa12bb	0722e674
22d505a3	CountyAdminArea	12589873	Hamlin County, South Dakota	Hamlin_County,_South_Dakota	-97.18835	44.67398	6164	South Dakota	d3a484f3	United States	f4aa12bb	d3a484f3
10ea2e5f	CountyAdminArea	12588706	Hampden County, Massachusetts	Hampden_County,_Massachusetts	-72.60492	42.17063	466372	Massachusetts	b31300a2	United States	f4aa12bb	b31300a2
4186ff3f	CountyAdminArea	12588707	Hampshire County, Massachusetts	Hampshire_County,_Massachusetts	-72.63597	42.36962	160830	Massachusetts	b31300a2	United States	f4aa12bb	b31300a2
fc226e67	CountyAdminArea	12590492	Hampshire County, West Virginia	Hampshire_County,_West_Virginia	-78.65947	39.31405	23175	West Virginia	b0ff8d4f	United States	f4aa12bb	b0ff8d4f
6c456b55	CityTown|CountyAdminArea	2416847	Hampton, Virginia	Hampton,_Virginia	-76.36059	37.0513	134510	Virginia	b8fc73b9	United States	f4aa12bb	b8fc73b9
287bd835	CountyAdminArea	12589824	Hampton County, South Carolina	Hampton_County,_South_Carolina	-81.12712	32.78881	19222	South Carolina	540d0a4b	United States	f4aa12bb	540d0a4b
f17892e7	CountyAdminArea	12587939	Hancock County, Georgia	Hancock_County,_Georgia	-83.01063	33.25952	8457	Georgia	713f340f	United States	f4aa12bb	713f340f
fcc2e5e4	CountyAdminArea	12588111	Hancock County, Illinois	Hancock_County,_Illinois	-91.20569	40.41614	17708	Illinois	33204009	United States	f4aa12bb	33204009
ef8d0ca0	CountyAdminArea	12588209	Hancock County, Indiana	Hancock_County,_Indiana	-85.7651	39.8215	78168	Indiana	2e86d5a1	United States	f4aa12bb	2e86d5a1
979fc25d	CountyAdminArea	12588312	Hancock County, Iowa	Hancock_County,_Iowa	-93.73447	43.08166	10630	Iowa	12a2001f	United States	f4aa12bb	12a2001f
4b549533	CountyAdminArea	12588521	Hancock County, Kentucky	Hancock_County,_Kentucky	-86.80481	37.8273	8722	Kentucky	c32ba685	United States	f4aa12bb	c32ba685
1a562c8d	CountyAdminArea	12588664	Hancock County, Maine	Hancock_County,_Maine	-68.40101	44.73847	54987	Maine	57253146	United States	f4aa12bb	57253146
67a32ef8	CountyAdminArea	12588906	Hancock County, Mississippi	Hancock_County,_Mississippi	-89.49849	30.41109	47632	Mississippi	264d2a09	United States	f4aa12bb	264d2a09
cbb66ea0	CountyAdminArea	12589558	Hancock County, Ohio	Hancock_County,_Ohio	-83.65073	40.99336	75783	Ohio	d74c75f2	United States	f4aa12bb	d74c75f2
67d1a505	CountyAdminArea	12589945	Hancock County, Tennessee	Hancock_County,_Tennessee	-83.15177	36.49303	6620	Tennessee	487c4d03	United States	f4aa12bb	487c4d03
2c6cf236	CountyAdminArea	12590493	Hancock County, West Virginia	Hancock_County,_West_Virginia	-80.59343	40.51618	28810	West Virginia	b0ff8d4f	United States	f4aa12bb	b0ff8d4f
bc5e81db	CountyAdminArea	12589874	Hand County, South Dakota	Hand_County,_South_Dakota	-99.00669	44.546	3191	South Dakota	d3a484f3	United States	f4aa12bb	d3a484f3
e8e6bcea	CountyAdminArea	12590362	Hanover County, Virginia	Hanover_County,_Virginia	-77.45263	37.77329	107766	Virginia	b8fc73b9	United States	f4aa12bb	b8fc73b9
ec4d645e	CountyAdminArea	12590104	Hansford County, Texas	Hansford_County,_Texas	-101.35441	36.27742	5399	Texas	0722e674	United States	f4aa12bb	0722e674
